lp,src,mt,ref,score,raw,annotators,domain
en-de,"People who had been involved in this meeting had been summoned to give evidence, the report said.","Personen, die an dieser Sitzung beteiligt waren, wurden zur Beweisaufnahme gerufen, heißt es in dem Bericht.","Personen, die an dem Treffen beteiligt waren, seien zu einer Aussage aufgefordert worden, hieß es in dem Bericht.",0.439246548730392,78.0,1,news
en-de,"Miller is factually correct, but as he put it himself, this is not really about history.","Miller ist sachlich richtig, aber wie er es selbst formuliert hat, geht es hier nicht wirklich um Geschichte.","Miller liegt sachlich richtig, aber wie er es selbst formulierte, geht es nicht wirklich um Geschichte.",0.7629899521956549,98.0,1,news
en-de,"""One question we asked was if it was a violation of the Hatch Act and were informed it was not,"" the commander wrote.","“Eine Frage, die wir gestellt haben, war, ob es sich um eine Verletzung des Lukengesetzes handelte und darüber informiert wurde, dass es nicht der Fall war”, schrieb der Kommandant.","""Eine Frage, die wir stellten, war, ob es sich um eine Verletzung des Hatch Acts handelte und wir wurden darüber informiert, dass dies nicht der Fall war"", schrieb der Kommandant.",0.504744155085022,92.0,1,news
en-de,"On long-haul flights, the first class customers are spoiled with treats from confectioner Sprüngli; in business class, passengers nibble on chocolate from Lindt, and in economy class, chocolate from Chocolat Frey.",Auf Langstreckenflügen werden die First Class-Kunden mit Leckereien vom Konditor Sprüngli verwöhnt; in der Business Class knabbern Passagiere auf Schokolade von Lindt und in der Economy Class Schokolade von Chocolat Frey.,"Auf Langstreckenflügen werden die Kunden der First Class mit Leckereien von der Confiserie Sprüngli verwöhnt, in der Business Class naschen Passagiere Schoggi von Lindt und in der Economy Class Schoggi von Chocolat Frey.",0.982374658758264,92.0,1,news
en-de,Just recently he caused a huge surprise in the district assembly when he publicly called the staff capping into question and startled the other parties.,"Erst vor kurzem hat er in der Bezirksversammlung eine große Überraschung ausgelöst, als er das Personal öffentlich in Frage stellte und die anderen Parteien erschreckte.","Er sorgte unlängst schon im Kreistag für eine faustdicke Überraschung, als er die Personalkostendeckelung öffentlich in Frage stellte und die übrigen Parteien verblüffte.",-0.47806688865864294,65.0,1,news
en-de,"At the meeting in Ho Chi Minh City, the (for this sport) revolutionary suggestion to from now on play the Davis Cup singles over only best-of-three sets received just shy – by a whisker – of the necessary two-thirds majority in support.","Auf dem Treffen in Ho-Chi-Minh-Stadt erhielt der (für diesen Sport) revolutionäre Vorschlag, ab sofort den Davis Cup Singles über nur Best-of-Three-Sets zu spielen, nur schüchtern - von einem Whisker - der notwendigen Zweidrittelmehrheit zur Unterstützung.","Bei der Sitzung in Ho-Chi-Minh-Stadt wurde der für diesen Sport revolutionäre Vorschlag, Davis-Cup-Einzel nur noch auf zwei Gewinnsätze zu spielen, hauchdünn nicht von der erforderlichen Zwei-Drittel-Mehrheit unterstützt.",-0.741085297936621,23.0,1,news
en-de,"The latter alone will cost as much as 1.5 million euros ""if we do it properly"", estimates Wacker.","Letzteres allein kostet bis zu 1,5 Millionen Euro “wenn wir es richtig machen”, schätzt Wacker.","Allein Letzteres wird mit rund 1,5 Millionen Euro zu Buche schlagen, ""wenn wir's richtig machen"", schätzt Wacker.",1.1615377025368,92.0,1,news
en-de,"At six long episodes, it drags, and the comedy isn't fast or frequent enough.","Bei sechs langen Episoden zieht es sich hin, und die Komödie ist nicht schnell und oft genug.","Bei sechs langen Episoden zieht es sich dahin, und die Komödie ist nicht schnell oder häufig genug.",1.0018436520826,99.0,2,news
en-de,"The latter alone will cost as much as 1.5 million euros ""if we do it properly"", estimates Wacker.","Allein Letzteres wird bis zu 1,5 Millionen Euro kosten, ""wenn wir es richtig machen"", schätzt Wacker.","Allein Letzteres wird mit rund 1,5 Millionen Euro zu Buche schlagen, ""wenn wir's richtig machen"", schätzt Wacker.",1.01425022706258,91.0,2,news
en-de,"Memorial guests laid down roses, and the relatives stood arm in arm by the coffins.","Gedenkgäste legten Rosen nieder, die Angehörigen standen Arm in Arm an den Särgen.","Trauergäste legten Rosen nieder, die Angehörigen standen Arm in Arm an den Särgen.",0.212649633289858,74.0,1,news
en-de,The tweet from the Austrian Footballer of the Year and Champions League winner was intended to give a special injection of motivation.,Der Tweet des österreichischen Fußballs des Jahres und Champions-League-Siegers sollte eine besondere Motivationsspritze geben.,Der Tweet des österreichischen Fußballers des Jahres und Champions-League-Gewinners sollte eine besondere Motivationsspritze sein.,-0.28413800691536306,61.0,1,news
en-de,"For many people, this notion certainly takes some getting used to.",Für viele Menschen ist dieser Begriff sicherlich gewöhnungsbedürftig.,Für viele ist die Vorstellung sicher gewöhnungsbedürftig.,0.26279848385641896,84.0,1,news
en-de,"In his last book, ""Narco-journalism,"" he wrote that reporters are being killed not just by drug gangs but on the order of politicians and security forces in cahoots with organized crime.","In seinem letzten Buch, ""Narco-Journalismus"", schrieb er, dass Reporter nicht nur von Drogenbanden getötet werden, sondern auf Befehl von Politikern und Sicherheitskräften in Cahoots mit dem organisierten Verbrechen.","In seinem letzten Buch ""Narco-Journalism"" schrieb er, dass Reporter nicht nur von Drogenbanden getötet werden, sondern auch auf Befehl von Politikern und Sicherheitskräften, die mit dem organisierten Verbrechen unter einer Decke steckten.",0.2466155141542,74.0,1,news
en-de,"On long-haul flights, the first class customers are spoiled with treats from confectioner Sprüngli; in business class, passengers nibble on chocolate from Lindt, and in economy class, chocolate from Chocolat Frey.","Auf Langstreckenflügen werden die First-Class-Kunden mit Leckereien des Süßwarenherstellers Sprüngli verwöhnt, in der Business Class knabbern die Passagiere an Schokolade von Lindt und in der Economy Class an Schokolade von Chocolat Frey.","Auf Langstreckenflügen werden die Kunden der First Class mit Leckereien von der Confiserie Sprüngli verwöhnt, in der Business Class naschen Passagiere Schoggi von Lindt und in der Economy Class Schoggi von Chocolat Frey.",0.7244638957465609,100.0,1,news
en-de,"At the meeting in Ho Chi Minh City, the (for this sport) revolutionary suggestion to from now on play the Davis Cup singles over only best-of-three sets received just shy – by a whisker – of the necessary two-thirds majority in support.","Bei dem Treffen in Ho-Chi-Minh-Stadt erhielt der (für diesen Sport) revolutionäre Vorschlag, die Davis-Cup-Einzel künftig nur noch in Best-of-three-Sätzen zu spielen, nur noch schemenhaft die notwendige Zweidrittelmehrheit.","Bei der Sitzung in Ho-Chi-Minh-Stadt wurde der für diesen Sport revolutionäre Vorschlag, Davis-Cup-Einzel nur noch auf zwei Gewinnsätze zu spielen, hauchdünn nicht von der erforderlichen Zwei-Drittel-Mehrheit unterstützt.",-0.711985093711388,24.0,1,news
en-de,"Since the old town as a whole has protected building status, it is important ""to have an eye for what fits in"" if new buildings are approved, stresses the outgoing municipal architect.","Da die Altstadt insgesamt einen geschützten Baustatus habe, sei es wichtig, ""ein Auge dafür zu haben, was reinpasst"", wenn Neubauten genehmigt werden, betont der scheidende städtische Architekt.","Da die Altstadt als Ensemble unter Denkmalschutz steht, sei es wichtig, ""ein Auge dafür zu haben, was reinpasst"", wenn Neubauten genehmigt werden, betont der scheidende Stadtbaumeister.",0.9161744673638101,100.0,1,news
en-de,"In the middle of July, Erdogan fired, by decree, an additional 7395 public servants, among whom were 2303 policeman and 546 soldiers.","Mitte Juli feuerte Erdogan per Dekret weitere 7395 Staatsbedienstete, unter denen sich 2303 Polizisten und 546 Soldaten befanden.","Mitte Juli ließ Erdogan per Dekret weitere 7395 Staatsdiener feuern, darunter 2303 Polizisten und 546 Soldaten.",1.07575282791456,100.0,1,news
en-de,"As tempers grew more heated, an order was sent to the soldiers through internal radio: ""If the masses offer resistance more than three times, shoot them dead,"" it said, according to an official document seen by TIME that has not been released to the local media.","Als die Gemüter immer hitziger wurden, wurde über das interne Radio ein Befehl an die Soldaten gesandt: ""Wenn die Massen mehr als dreimal Widerstand leisten, schießen sie tot"", hieß es in einem offiziellen Dokument, das von TIME gesehen wurde und nicht an die lokalen Medien herausgegeben wurde.","Als die Stimmung aufgeheizt war, wurde den Soldaten ein Befehl über ein internen Funk geschickt: ""Wenn die Massen mehr als dreimal Widerstand leisten, schießen sie sie tot"", heißt es in einem offiziellen Dokument von TIME, das den lokalen Medien nicht freigegeben wurde.",0.6079750446242379,85.0,1,news
en-de,"Other stories are rooted firmly in the history of the castle - such as The Priest, which tells the tale of the Jesuit priest whom the Darrell family hid for seven years during the English Reformation.","Andere Geschichten sind fest in der Geschichte des Schlosses verwurzelt - wie der Priester, der die Geschichte des Jesuitenpriesters erzählt, den die Familie Darrell sieben Jahre lang während der englischen Reformation versteckt hat.","Andere Geschichten sind fest in der Geschichte des Schlosses verwurzelt - wie 'The Priest', die die Geschichte des Jesuitenpaters erzählt, den die Familie Darrell sieben Jahre lang während der englischen Reformation versteckte.",0.632043754821819,88.0,1,news
en-de,"It was so well preserved, they were even able to determine the colour of its scaly skin was a reddish brown - and say it had something of a 'troubled past'.","Es war so gut erhalten, sie waren sogar in der Lage zu bestimmen, die Farbe seiner schuppigen Haut war ein rötliches Braun - und sagen, es hatte etwas von einer ""bewegten Vergangenheit"".","Es war so gut erhalten, dass sie sogar feststellen konnten, dass seine schuppige Haut von rötlichem Braun war - und sie sagten, sie hätte etwas von einer ""unruhigen Vergangenheit"" gehabt.",0.695665731951704,76.0,1,news
en-de,"On long-haul flights, the first class customers are spoiled with treats from confectioner Sprüngli; in business class, passengers nibble on chocolate from Lindt, and in economy class, chocolate from Chocolat Frey.","Auf Langstreckenflügen werden die erstklassigen Kunden mit Leckereien von Konditor Sprüngli verwöhnt; in der Business-Klasse knabbern Passagiere auf Schokolade aus Lindt, und in der Economy-Klasse Schokolade von Chocolat Frey.","Auf Langstreckenflügen werden die Kunden der First Class mit Leckereien von der Confiserie Sprüngli verwöhnt, in der Business Class naschen Passagiere Schoggi von Lindt und in der Economy Class Schoggi von Chocolat Frey.",0.3353295430897669,81.0,1,news
en-de,"People who had been involved in this meeting had been summoned to give evidence, the report said.","Personen, die an diesem Treffen beteiligt gewesen waren, seien vorgeladen worden, um Beweise zu liefern, hieß es in dem Bericht.","Personen, die an dem Treffen beteiligt waren, seien zu einer Aussage aufgefordert worden, hieß es in dem Bericht.",0.7629899521956549,98.0,1,news
en-de,"""One question we asked was if it was a violation of the Hatch Act and were informed it was not,"" the commander wrote.","""Eine Frage, die wir gestellt haben, war, ob es ein Verstoß gegen das Hatch-Gesetz war und darüber informiert wurde, war es nicht"", schrieb der Kommandant.","""Eine Frage, die wir stellten, war, ob es sich um eine Verletzung des Hatch Acts handelte und wir wurden darüber informiert, dass dies nicht der Fall war"", schrieb der Kommandant.",0.130130306249009,79.0,1,news
en-de,"""We can only assess all the accusations currently being made after we have gathered all the information and can assess the situation.""","""Wir können alle Anschuldigungen, die derzeit erhoben werden, erst beurteilen, nachdem wir alle Informationen gesammelt haben und die Situation einschätzen können"".","""Wir können alle Anschuldigungen, die derzeit erhoben werden, erst beurteilen, nachdem wir alle Informationen gesammelt haben und die Situation beurteilen können.""",0.029397730550572997,75.5,2,news
en-de,"At the meeting in Ho Chi Minh City, the (for this sport) revolutionary suggestion to from now on play the Davis Cup singles over only best-of-three sets received just shy – by a whisker – of the necessary two-thirds majority in support.","Beim Treffen in Ho Chi Minh City erhielt die (für diesen Sport) revolutionäre Anregung, ab sofort die Davis-Cup-Singles über nur Best-of-three-Sets zu spielen, nur schüchtern - von einem Flüsterer - die nötige Zweidrittelmehrheit an Unterstützung.","Bei der Sitzung in Ho-Chi-Minh-Stadt wurde der für diesen Sport revolutionäre Vorschlag, Davis-Cup-Einzel nur noch auf zwei Gewinnsätze zu spielen, hauchdünn nicht von der erforderlichen Zwei-Drittel-Mehrheit unterstützt.",-0.0426803965310229,47.0,1,news
en-zh,I love these 12 guys and I'm proud to serve as captain.,我爱这12个人，我为担任队长感到骄傲。,我爱这 12 个人，能担任他们的队长，我十分荣幸。,0.91810496556236,92.0,2,news
en-zh,"He later rushed up to the firing line and with the ""greatest gallantry"" led the line forward before rushing a field-gun single-handed and knocked out three of the detachment.",后来，他冲上火线，以“最大的勇气”带队前进，然后单枪匹马冲开了一支野战枪，击溃了该支队的三名队员。,随后，他便冲向最前线，“英勇地”领导前线战士冲锋陷阵，然后单手持野战炮扫射，击退了三支小分队。,-0.392276840479105,84.0,2,news
en-zh,"""Five weeks away from one of the most important elections in our lifetimes.",“距离我们一生中最重要的选举之一还有五个星期。”,”距离我们一生中最重要的一次选举，还有五周的时间。,0.593200524940842,98.0,1,news
en-zh,"Rainfall across portions of Mexico could be heavy, posing a significant flooding risk.",墨西哥部分地区的降雨量可能很大，构成重大洪灾风险。,墨西哥部分地区的降雨量可能会很大，存在引发洪水的危险。,0.644066520022316,93.0,2,news
en-zh,"The ill-fated F125 frigate made headlines last year, when the German Navy officially refused to commission the vessel and returned it to Blohm & Voss shipyard in Hamburg.",这艘命运多舛的 F125护卫舰去年成为头条新闻，当时德国海军正式拒绝委托该舰，并将其归还位于汉堡的 Blohm & Voss 造船厂。,早在去年德国海军正式拒绝调试该护卫舰，并将其退还给汉堡的 Blohm & Voss 船厂时，这艘命运多端的 F125 护卫舰便已成为新闻焦点。,-0.016165070223918998,78.0,2,news
en-zh,Ford told the Senate Judiciary Committee that she's 100 percent certain that Kavanaugh groped her drunkenly and tried to take off her clothes at a high school party.,福特对参议院司法委员会表示，她百分之百肯定卡瓦诺在一次高中聚会上醉醺醺地摸了她，并试图脱掉她的衣服。,福特向参议院司法委员会介绍称，自己百分百肯定卡瓦诺在高中派对上喝醉后，摸自己的身体，想脱掉她的衣服。,0.7080388464047891,94.0,2,news
en-zh,"The Rev. David Johnson, Father Johnson's son and successor at St. Martin's, proudly called the carillon ""the poor people's bells.""",约翰逊神父的儿子、圣马丁的继任者戴维·约翰逊牧师自豪地将卡里龙称为“穷人的钟”。,约翰逊教父的儿子，圣马丁教堂的继承人大卫·约翰逊 (David Johnson) 牧师傲慢地将钟琴称为“穷人的铃声”。,-0.63721035876126,75.0,2,news
en-zh,"Mayorga claims Ronaldo fell to his knees after the alleged incident and told her he was ""99 percent"" a ""good guy"" let down by the ""one percent.""",马约尔加声称，在被指控的事件发生后，罗纳尔多跪倒在地，并告诉她，他“99%”是一个让“百分之一”失望的“好人”。,马约尔加称，罗纳尔多在指称事件发生后下跪对她说，自己“99%”的时候都是“绅士”，而如今却被那“1%”拖下水。,-0.559128923186912,84.0,2,news
en-zh,"Also, it emerged that the ship is dramatically overweight which reduces its performance and limits the Navy's ability to add future upgrades.",此外，有消息显示，该船严重超重，这降低了其性能，限制了海军增加未来升级的能力。,同样，据透露，该护卫舰严重超重，这将降低其性能并限制海军添加未来升级的能力。,0.659865279562137,86.5,2,news
en-zh,"After a conversation with Coons and several senators afterwards, Flake made his decision.",随后，在与库恩斯和几位参议员交谈后，弗莱克做出了决定。,在与库恩和几位参议员的对话后，弗拉克作出了决定。,0.8166951697138521,95.0,2,news
en-zh,"""This is already a tragedy, but it could get much worse,"" it said.",该公司表示：“这已经是一场悲剧，但可能会变得更糟。”,“虽然这已经是一场悲剧，但情况有可能会更糟糕”，红十字会表示。,0.6898961911137811,93.0,2,news
en-zh,Volcano spews ash on Mexico City,火山向墨西哥城喷出火山灰,墨西哥城火山喷发,0.8072630319575171,79.0,1,news
en-zh,And I did.,我做到了。,我照做了。,1.00507376315757,92.0,2,news
en-zh,"Narcis Termes, 68, an electrician attending the separatist protest with his wife said he was no longer hopeful about the prospects of Catalonia gaining independence.",68岁的纳西斯·泰尔梅斯( Narcis termes )是一名电工，他与妻子一起参加了分离主义抗议活动，他表示，他对加泰罗尼亚获得独立的前景不再抱有希望。,与妻子一同参加此次分离主义者抗议活动的纳尔奇斯·特梅斯 (Narcis Termes)，是一名 68 岁的电工，他表示对加泰罗尼亚获得独立不再抱有任何希望。,0.620276789983407,76.0,1,news
en-zh,"""Part of what he's doing that makes it feel like a reality show is that he is feeding you something every night,"" said Brent Montgomery, chief executive of Wheelhouse Entertainment and the creator of ""Pawn Stars,"" about the Trump show's rotating cast and daily plot twists (picking a fight with the N.F.L., praising Kim Jong-un).",Wheelhouse Entertainment 首席执行官、《 Pawn Stars 》的创作者布伦特·蒙哥马利( Brent Montgomery )就特朗普节目的轮换演员阵容和每天的情节曲折(选择与 N . F . L .打架，赞扬金正恩)表示：“他所做的让人感觉像一场真人秀的一部分是，他每晚都在喂你一些东西。”,关于特朗普节目的演员轮换和日常的曲折情节（寻衅与美国职业橄榄球大联盟 (N.F.L.) 对抗，歌颂金正恩），舵手室娱乐制作公司 (Wheelhouse Entertainment) 董事长、《典当之星》(Pawn Stars) 创作者布伦特·蒙哥马利 (Brent Montgomery) 表示，“他正在做的某些事情让人感觉这像是一场真人秀，他每天晚上都在向你灌输一些东西”。,0.114276368479572,96.0,1,news
en-zh,Willoughby has no time for their homewear and accessories brand Truly.,威洛比没有时间关注他们的家居服和配饰品牌 Truly 。,威洛比没有时间投入到他们的家居服饰和配饰品牌 Truly。,0.46672274131137603,79.0,1,news
en-zh,"Only twice in Ryder Cup history has a team come back from a four-point deficit going into the singles, although as holders Furyk's side need only draw to retain the trophy.",在莱德杯历史上，只有两次有一支球队在单打比赛中落后4分，不过作为持有者，弗里克的球队只需要平局就能保住奖杯。,在莱德杯历史上只有两次落后四分的球队能够进入单打比赛，尽管作为东道主的福瑞克队只需抽签即可卫冕奖杯。,-0.6199567511419829,61.0,1,news
en-zh,But funding shortfalls have plagued Mr. Joko's administration as he faces re-election next year.,但由于佐科明年面临连任，资金短缺一直困扰着他的政府。,但是由于明年将面临重新选举，资金短缺问题一直困扰着佐科政府。,0.46927424523185995,76.0,1,news
en-zh,"The former Alloa Athletic boss says he felt no trepidation in following such established names at such a big club, having previously rejected overtures from Barnsley and Ipswich Town.",这位前阿洛亚竞技队主帅表示，他在这样一家大俱乐部追随这样的老牌球员并不感到害怕，他此前拒绝了巴恩斯利和伊普斯威奇镇的提议。,这位前阿罗体育队 (Alloa Athletic) 的老板说道，在这么大的俱乐部，前有这么多知名的人物，自己并不觉得害怕，之前他曾拒绝了巴恩斯利队 (Barnsley) 和奇城队 (Ipswich Town) 的邀请。,0.0149386189807641,84.0,1,news
en-zh,"2009: A 7.6 magnitude quake struck near the city of Padang, capital of West Sumatra province.",2009年：西苏门答腊省省会巴东市附近发生7.6级地震。,2009 年：西苏门答腊省的首府巴东市附近发生 7.6 级地震。,1.38268328470765,81.0,1,news
en-zh,"The Labour Party would not be the first to endorse such an idea, with the Green Party pledging a four-day working week during its 2017 general election campaign.",工党不会第一个支持这样的想法，绿党承诺在2017年大选期间每周工作四天。,工党并非第一个支持这种想法的党派，绿党在 2017 年大选期间便承诺要推出‘上四休三’工作制。,1.05748966113405,79.5,2,news
en-zh,Red Tide has also been observed in Pasco County.,在帕斯科县也观测到了赤潮。,帕斯科县 ( Pasco County) 也出现了赤潮。,0.312795661363757,80.0,1,news
en-zh,"""You'd have thought Kleenex was my corporate sponsor.",“你会以为 Kleenex 是我的公司赞助商。”,“你可能会想到克里奈克斯 (Kleenex) 是我的企业赞助商。,0.220580677496495,72.0,1,news
en-zh,"Police cited security reasons to block a 25,000-strong crowd from gathering in front of the mosque, but plenty of supporters turned out nearby to see their president.","警方以安全理由阻止25,000人聚集在清真寺前，但许多支持者前往附近看望他们的总统。","警方以安全为由，阻止了 25,000 名观众前往该清真寺参加集会，但附近还是出现了很多支持者，欢迎总统的到来。",-0.746171625014336,73.0,1,news
en-zh,"That opportunity would only come, though, if I am successful in club management.""",不过，只有我在俱乐部管理方面取得成功，这个机会才会到来。”,但只有我把球队带得很成功，我才会有这样的机会。”,0.503096875982418,89.0,1,news
en-zh,Paris fashion shows reveal latest line in massive headwear on it's way to a High Street near you,在前往你附近的高街( High Street )的路上，巴黎时装秀展示了大型头饰的最新系列,巴黎时装秀带来众多最新系列头饰,-1.7475225820553402,53.0,1,news
en-zh,"""Five weeks away from one of the most important elections in our lifetimes.",“距离我们一生中最重要的选举之一还有五个星期。,”距离我们一生中最重要的一次选举，还有五周的时间。,0.606738657462125,87.0,2,news
en-zh,"He wrote on Twitter: ""A month ago today I suffered a stroke.",他在Twitter上写道：“一个月前的今天，我中风了。,他在推特上写道：一个月前的今天，我发生了中风。,0.775831836865903,99.3333333333333,3,news
en-zh,"The American, who won the 200 metres and 400 metres at the 1996 Games in Atlanta among his total of four Olympic golds and is now a regular BBC pundit, was left unable to walk after suffering a transient ischemic attack.",这位美国人在1996年亚特兰大奥运会上赢得了200米和400米的总冠军，并且现在是BBC的常规评论员，在遭受短暂性脑缺血发作后无法行走。,这位美国运动员共获得过四枚奥运金牌，其中 1996 年在亚特兰大奥运会上一举夺得 200 米和 400 米金牌，目前担任英国广播公司 (BBC) 的长邀评论员，在遭遇一次短暂性脑缺血发作后便无法行走。,-0.31616303932074297,91.6666666666667,3,news
en-zh,"Only twice in Ryder Cup history has a team come back from a four-point deficit going into the singles, although as holders Furyk's side need only draw to retain the trophy.",在莱德杯历史上只有两次有一支球队从单打四分中缺阵进入单打，尽管福瑞克的球队只需要抽签来保留奖杯。,在莱德杯历史上只有两次落后四分的球队能够进入单打比赛，尽管作为东道主的福瑞克队只需抽签即可卫冕奖杯。,0.45679970145302207,78.5,2,news
en-zh,I love these 12 guys and I'm proud to serve as captain.,我喜欢这12个人，我很自豪能够担任队长。,我爱这 12 个人，能担任他们的队长，我十分荣幸。,0.665586189973282,99.0,1,news
en-zh,"""This is already a tragedy, but it could get much worse,"" it said.",“这已经是一个悲剧，但它可能会变得更糟，”它说。,“虽然这已经是一场悲剧，但情况有可能会更糟糕”，红十字会表示。,0.758413776995995,87.5,2,news
en-zh,Ford told the Senate Judiciary Committee that she's 100 percent certain that Kavanaugh groped her drunkenly and tried to take off her clothes at a high school party.,福特告诉参议院司法委员会，她百分百肯定Kavanaugh醉酒地摸索着她并试图在高中派对上脱掉她的衣服。,福特向参议院司法委员会介绍称，自己百分百肯定卡瓦诺在高中派对上喝醉后，摸自己的身体，想脱掉她的衣服。,0.567843478109445,97.0,1,news
en-zh,Volcano spews ash on Mexico City,火山在墨西哥城喷出灰,墨西哥城火山喷发,-0.0134756505072547,82.0,1,news
en-zh,"The Rev. David Johnson, Father Johnson's son and successor at St. Martin's, proudly called the carillon ""the poor people's bells.""",约翰逊父亲，约翰逊的儿子和圣马丁的继任者，自豪地称钟琴为“穷人的钟声”。,约翰逊教父的儿子，圣马丁教堂的继承人大卫·约翰逊 (David Johnson) 牧师傲慢地将钟琴称为“穷人的铃声”。,0.7212041092461321,76.0,1,news
en-zh,"That opportunity would only come, though, if I am successful in club management.""",但是，如果我在俱乐部管理方面取得成功，那么这个机会才会到来。“,但只有我把球队带得很成功，我才会有这样的机会。”,0.97460306688854,73.0,1,news
en-zh,"The former Alloa Athletic boss says he felt no trepidation in following such established names at such a big club, having previously rejected overtures from Barnsley and Ipswich Town.",这位前Alloa Athletic的老板表示，他对在这样一个大俱乐部追随这些知名人士并不感到惶恐不安，此前曾拒绝过巴恩斯利和伊普斯维奇镇的提议。,这位前阿罗体育队 (Alloa Athletic) 的老板说道，在这么大的俱乐部，前有这么多知名的人物，自己并不觉得害怕，之前他曾拒绝了巴恩斯利队 (Barnsley) 和奇城队 (Ipswich Town) 的邀请。,-0.50061910157003,61.0,2,news
en-zh,"Also, it emerged that the ship is dramatically overweight which reduces its performance and limits the Navy's ability to add future upgrades.",此外，它显示该船超重，这降低了其性能并限制了海军增加未来升级的能力。,同样，据透露，该护卫舰严重超重，这将降低其性能并限制海军添加未来升级的能力。,2.24937951549942,88.0,1,news
en-zh,"A New York nanny is suing a couple for discriminatory firing after receiving a misdirected text from the mother complaining that she was ""another black person.""",一名纽约保姆在接到母亲误导的文字抱怨她是“另一个黑人”后，起诉歧视性的一对夫妇。,纽约一保姆因错误接收发送自孩子母亲抱怨称“又是个黑人”的短信后被炒，一举将夫妇二人告上法庭称其“宗族歧视”。,-0.32629938672663694,70.0,1,news
en-zh,"Police cited security reasons to block a 25,000-strong crowd from gathering in front of the mosque, but plenty of supporters turned out nearby to see their president.","警方提到安全理由阻止25,000名观众聚集在清真寺门前，但附近有很多支持者前往观看他们的总统。","警方以安全为由，阻止了 25,000 名观众前往该清真寺参加集会，但附近还是出现了很多支持者，欢迎总统的到来。",0.907780963634145,74.0,1,news
en-zh,Red Tide has also been observed in Pasco County.,在帕斯科县也观察到赤潮。,帕斯科县 ( Pasco County) 也出现了赤潮。,0.9980380426644009,73.0,1,news
en-zh,"Come on.""",来吧。”,拜托，大概谁都不会吧。”,-3.03372874887929,50.0,1,news
en-zh,"So the Batman and Robin of getting things terribly wrong on Her Majesty's Secret Service are back in action, encountering Olga Kurylenko's beautiful femme fatale Ophelia Bulletova.",因此，蝙蝠侠和罗宾在女王陛下的秘密服务中犯下了极其错误的事情，他们又回到了行动中，遇到了奥尔加·柯瑞兰科（Olga Kurylenko）美丽的蛇蝎美女奥菲莉亚·布勒托娃（Ophelia Bulletova）。,这样，在女王陛下的特工部犯下大错的蝙蝠侠和罗宾又回来了，而后，他们又邂逅了 Olga Kurylenko 饰演的蛇蝎美人奥菲莉亚·布里托娃 (Ophelia Bulletova)。,0.8235725069724642,75.0,1,news
en-zh,"Narcis Termes, 68, an electrician attending the separatist protest with his wife said he was no longer hopeful about the prospects of Catalonia gaining independence.",现年68岁的Narcis Termes是一位与妻子一起参加分裂主义抗议活动的电工，他说他不再对加泰罗尼亚获得独立的前景抱有希望。,与妻子一同参加此次分离主义者抗议活动的纳尔奇斯·特梅斯 (Narcis Termes)，是一名 68 岁的电工，他表示对加泰罗尼亚获得独立不再抱有任何希望。,0.112570270381095,85.0,1,news
en-zh,"2009: A 7.6 magnitude quake struck near the city of Padang, capital of West Sumatra province.",2009年：西苏门答腊省首府巴东市附近发生7.6级地震。,2009 年：西苏门答腊省的首府巴东市附近发生 7.6 级地震。,-0.28871214953115504,59.0,2,news
en-zh,"The app uses Solid's technology to allow people to create their own ""personal online data store"" or a POD.",该应用程序使用Solid的技术，允许人们创建自己的“个人在线数据存储”或POD。,该应用利用 Solid 的技术允许用户创建自己的“个人在线数据存储”或 POD。,0.8208070813648499,88.0,1,news
en-zh,"The ill-fated F125 frigate made headlines last year, when the German Navy officially refused to commission the vessel and returned it to Blohm & Voss shipyard in Hamburg.",这艘命运多F的F125护卫舰去年成为头条新闻，当时德国海军正式拒绝委托该船并将其运回汉堡的Blohm＆Voss造船厂。,早在去年德国海军正式拒绝调试该护卫舰，并将其退还给汉堡的 Blohm & Voss 船厂时，这艘命运多端的 F125 护卫舰便已成为新闻焦点。,-0.194274572774599,70.0,1,news
en-zh,"""Part of what he's doing that makes it feel like a reality show is that he is feeding you something every night,"" said Brent Montgomery, chief executive of Wheelhouse Entertainment and the creator of ""Pawn Stars,"" about the Trump show's rotating cast and daily plot twists (picking a fight with the N.F.L., praising Kim Jong-un).",“他正在做的事情的一部分让人觉得它是一个真人秀节目，他每天晚上都会喂你一些东西，”Wheelhouse娱乐公司的首席执行官兼“典当之星”的创始人布伦特蒙哥马利说，关于特朗普节目的旋转演员和每日情节曲折（与NFL争夺战，赞美金正恩）。,关于特朗普节目的演员轮换和日常的曲折情节（寻衅与美国职业橄榄球大联盟 (N.F.L.) 对抗，歌颂金正恩），舵手室娱乐制作公司 (Wheelhouse Entertainment) 董事长、《典当之星》(Pawn Stars) 创作者布伦特·蒙哥马利 (Brent Montgomery) 表示，“他正在做的某些事情让人感觉这像是一场真人秀，他每天晚上都在向你灌输一些东西”。,-0.370239060814595,64.0,1,news
en-zh,"Omar Navarro, a Republican candidate running to unseat Waters in the midterm elections, also voiced his thoughts on Twitter.",共和党候选人奥马尔·纳瓦罗（Omar Navarro）在中期选举中试图取代沃特斯，他也在Twitter上发表了自己的看法。,在中期选举中有意取代 Waters 的共和党候选人 Omar Navarro，也在 Twitter 上发表了自己的看法。,0.7446127124048739,76.0,1,news
